,id,gender,articleType,baseColour,season,usage,image
3946,33770,Men,Casual Shoes,Brown,Summer,Casual,images/33770.jpg
3947,53856,Women,Kurtas,Brown,Summer,Ethnic,images/53856.jpg
3948,43669,Women,Tops,Multi,Summer,Casual,images/43669.jpg
3949,37097,Men,Tshirts,Green,Summer,Casual,images/37097.jpg
3950,30612,Boys,Tshirts,Red,Summer,Sports,images/30612.jpg
3951,51393,Men,Shorts,White,Summer,Casual,images/51393.jpg
3952,3642,Men,Casual Shoes,Black,Summer,Casual,images/3642.jpg
3953,23479,Men,Scarves,Maroon,Summer,Casual,images/23479.jpg
3954,59973,Women,Dresses,Navy Blue,Fall,Casual,images/59973.jpg
3955,59664,Women,Sarees,Purple,Fall,Ethnic,images/59664.jpg
3956,7158,Men,Shirts,Green,Fall,Casual,images/7158.jpg
3957,34039,Boys,Shirts,Red,Summer,Casual,images/34039.jpg
3958,40059,Men,Tshirts,White,Summer,Casual,images/40059.jpg
3959,33857,Men,Casual Shoes,Black,Summer,Casual,images/33857.jpg
3960,6967,Men,Tshirts,Blue,Summer,Casual,images/6967.jpg
3961,5831,Men,Tshirts,Black,Summer,Sports,images/5831.jpg
3962,43639,Women,Tops,Magenta,Summer,Casual,images/43639.jpg
3963,20216,Men,Sweaters,Red,Fall,Casual,images/20216.jpg
3964,35992,Women,Tshirts,White,Summer,Casual,images/35992.jpg
3965,28524,Men,Tshirts,Red,Summer,Casual,images/28524.jpg
3966,8719,Men,Shirts,Purple,Fall,Casual,images/8719.jpg
3967,10263,Men,Formal Shoes,Black,Summer,Formal,images/10263.jpg
3968,36219,Women,Sports Shoes,Grey,Summer,Sports,images/36219.jpg
3969,18632,Men,Tshirts,Red,Fall,Casual,images/18632.jpg
3970,14320,Men,Shorts,Grey,Fall,Sports,images/14320.jpg
3971,23237,Women,Kurtas,Blue,Fall,Ethnic,images/23237.jpg
3972,46798,Men,Sports Shoes,White,Summer,Sports,images/46798.jpg
3973,6200,Men,Tshirts,White,Summer,Casual,images/6200.jpg
3974,46258,Women,Tops,Cream,Summer,Casual,images/46258.jpg
3975,43041,Girls,Tops,Pink,Summer,Casual,images/43041.jpg
3976,12179,Men,Shirts,White,Fall,Casual,images/12179.jpg
3977,39965,Men,Casual Shoes,Navy Blue,Spring,Casual,images/39965.jpg
3978,33145,Boys,Shorts,Blue,Summer,Casual,images/33145.jpg
3979,7867,Men,Tshirts,Blue,Fall,Casual,images/7867.jpg
3980,11117,Men,Shirts,Grey,Fall,Formal,images/11117.jpg
3981,25446,Men,Casual Shoes,Brown,Summer,Casual,images/25446.jpg
3982,8500,Women,Dresses,Multi,Fall,Casual,images/8500.jpg
3983,42665,Women,Kurtas,Beige,Summer,Ethnic,images/42665.jpg
3984,16149,Women,Tshirts,White,Fall,Casual,images/16149.jpg
3985,27898,Women,Tops,Black,Summer,Casual,images/27898.jpg
3986,20888,Men,Casual Shoes,Blue,Fall,Casual,images/20888.jpg
3987,13535,Men,Sports Shoes,White,Fall,Sports,images/13535.jpg
3988,8828,Men,Shirts,White,Fall,Casual,images/8828.jpg
3989,8205,Men,Tshirts,Navy Blue,Summer,Casual,images/8205.jpg
3990,41008,Girls,Jeans,Navy Blue,Summer,Casual,images/41008.jpg
3991,29779,Men,Trousers,Khaki,Summer,Casual,images/29779.jpg
3992,1538,Men,Tshirts,Blue,Fall,Casual,images/1538.jpg
3993,7351,Men,Tshirts,Red,Fall,Casual,images/7351.jpg
3994,36747,Boys,Clothing Set,White,Summer,Casual,images/36747.jpg
3995,35680,Men,Casual Shoes,Brown,Summer,Casual,images/35680.jpg
3996,14552,Men,Casual Shoes,Grey,Fall,Casual,images/14552.jpg
3997,22958,Men,Sports Shoes,White,Summer,Sports,images/22958.jpg
3998,49462,Unisex,Casual Shoes,Purple,Summer,Casual,images/49462.jpg
3999,32242,Women,Kurtas,Red,Summer,Ethnic,images/32242.jpg
4000,42559,Women,Kurtas,Multi,Summer,Ethnic,images/42559.jpg
4001,12166,Women,Dupatta,Red,Fall,Ethnic,images/12166.jpg
4002,6445,Men,Casual Shoes,Black,Summer,Casual,images/6445.jpg
4003,34185,Boys,Tshirts,Black,Summer,Casual,images/34185.jpg
4004,4804,Men,Tshirts,Red,Summer,Sports,images/4804.jpg
4005,37765,Men,Shirts,Yellow,Summer,Casual,images/37765.jpg
4006,9882,Men,Shirts,Purple,Fall,Casual,images/9882.jpg
4007,6926,Men,Tshirts,Blue,Summer,Sports,images/6926.jpg
4008,7197,Women,Tops,Green,Fall,Casual,images/7197.jpg
4009,33033,Women,Kurtas,White,Summer,Ethnic,images/33033.jpg
4010,3565,Men,Casual Shoes,Brown,Summer,Casual,images/3565.jpg
4011,34177,Boys,Tshirts,White,Summer,Casual,images/34177.jpg
4012,5289,Men,Casual Shoes,Black,Summer,Casual,images/5289.jpg
4013,13138,Men,Casual Shoes,Blue,Fall,Casual,images/13138.jpg
4014,39893,Men,Casual Shoes,Brown,Summer,Casual,images/39893.jpg
4015,22704,Men,Casual Shoes,White,Fall,Casual,images/22704.jpg
4016,11762,Women,Tshirts,Yellow,Fall,Casual,images/11762.jpg
4017,1919,Men,Casual Shoes,Brown,Fall,Casual,images/1919.jpg
4018,19610,Women,Tshirts,Green,Summer,Casual,images/19610.jpg
4019,14732,Men,Shirts,Blue,Fall,Formal,images/14732.jpg
4020,18522,Men,Jackets,Black,Summer,Casual,images/18522.jpg
4021,11268,Men,Trousers,Cream,Fall,Formal,images/11268.jpg
4022,19079,Women,Kurtas,Off White,Fall,Ethnic,images/19079.jpg
4023,37911,Women,Dresses,Cream,Summer,Casual,images/37911.jpg
4024,23807,Men,Casual Shoes,Maroon,Fall,Casual,images/23807.jpg
4025,34348,Men,Tshirts,Purple,Summer,Casual,images/34348.jpg
4026,35009,Women,Stoles,Beige,Summer,Ethnic,images/35009.jpg
4027,34838,Men,Sports Shoes,Navy Blue,Summer,Sports,images/34838.jpg
4028,2177,Men,Tshirts,Blue,Summer,Casual,images/2177.jpg
4029,2368,Men,Casual Shoes,Brown,Winter,Casual,images/2368.jpg
4030,53441,Men,Sports Shoes,White,Summer,Sports,images/53441.jpg
4031,59796,Women,Tops,Blue,Fall,Casual,images/59796.jpg
4032,23239,Women,Kurtas,Magenta,Fall,Ethnic,images/23239.jpg
4033,7797,Men,Casual Shoes,Black,Fall,Casual,images/7797.jpg
4034,34007,Girls,Tops,Pink,Summer,Casual,images/34007.jpg
4035,32427,Men,Shorts,Black,Summer,Casual,images/32427.jpg
4036,5685,Men,Casual Shoes,Black,Winter,Casual,images/5685.jpg
4037,59172,Men,Formal Shoes,Brown,Fall,Formal,images/59172.jpg
4038,50357,Women,Kurtas,Mustard,Summer,Ethnic,images/50357.jpg
4039,17256,Men,Tshirts,Green,Fall,Casual,images/17256.jpg
4040,19325,Men,Sweatshirts,Grey,Fall,Casual,images/19325.jpg
4041,5054,Men,Sports Shoes,White,Summer,Sports,images/5054.jpg
4042,10371,Men,Sweatshirts,Black,Fall,Casual,images/10371.jpg
4043,59885,Women,Tops,Beige,Fall,Casual,images/59885.jpg
4044,42119,Men,Shorts,Navy Blue,Summer,Casual,images/42119.jpg
4045,26112,Men,Shirts,Purple,Summer,Formal,images/26112.jpg
4046,3958,Women,Tops,Green,Summer,Casual,images/3958.jpg
4047,7355,Men,Tshirts,Navy Blue,Fall,Casual,images/7355.jpg
4048,46261,Women,Tunics,Multi,Summer,Casual,images/46261.jpg
4049,4242,Men,Tshirts,Navy Blue,Summer,Casual,images/4242.jpg
4050,19111,Men,Tshirts,Red,Summer,Casual,images/19111.jpg
4051,3460,Men,Sports Shoes,White,Summer,Sports,images/3460.jpg
4052,30724,Boys,Kurtas,White,Summer,Ethnic,images/30724.jpg
4053,29780,Men,Trousers,Black,Summer,Casual,images/29780.jpg
4054,40352,Women,Jeans,Navy Blue,Summer,Casual,images/40352.jpg
4055,27206,Men,Shorts,Blue,Summer,Casual,images/27206.jpg
4056,5940,Women,Casual Shoes,White,Summer,Casual,images/5940.jpg
4057,4898,Women,Tops,Green,Summer,Casual,images/4898.jpg
4058,51584,Women,Jeans,Blue,Summer,Casual,images/51584.jpg
4059,16314,Men,Tshirts,Purple,Fall,Casual,images/16314.jpg
4060,4643,Women,Sports Shoes,White,Summer,Sports,images/4643.jpg
4061,56847,Men,Jeans,Blue,Summer,Casual,images/56847.jpg
4062,40615,Women,Kurtas,Green,Summer,Ethnic,images/40615.jpg
4063,37242,Men,Casual Shoes,Black,Summer,Casual,images/37242.jpg
4064,53797,Men,Tshirts,Black,Summer,Casual,images/53797.jpg
4065,26105,Men,Shirts,Purple,Summer,Formal,images/26105.jpg
4066,8356,Boys,Tshirts,Black,Fall,Casual,images/8356.jpg
4067,12942,Men,Shirts,Blue,Fall,Casual,images/12942.jpg
4068,27903,Women,Trousers,Beige,Summer,Formal,images/27903.jpg
4069,31311,Women,Kurtas,Green,Summer,Ethnic,images/31311.jpg
4070,32577,Women,Dresses,Grey,Summer,Casual,images/32577.jpg
4071,7766,Men,Tshirts,Brown,Fall,Casual,images/7766.jpg
4072,44898,Men,Tshirts,Black,Summer,Casual,images/44898.jpg
4073,28856,Men,Tshirts,Mustard,Summer,Casual,images/28856.jpg
4074,8190,Men,Shirts,Black,Summer,Casual,images/8190.jpg
4075,7252,Men,Formal Shoes,Brown,Fall,Formal,images/7252.jpg
4076,18883,Women,Shirts,Navy Blue,Fall,Casual,images/18883.jpg
4077,39788,Men,Shirts,Purple,Summer,Formal,images/39788.jpg
4078,15697,Men,Shirts,White,Fall,Formal,images/15697.jpg
4079,9030,Men,Casual Shoes,Brown,Winter,Casual,images/9030.jpg
4080,2500,Men,Casual Shoes,Navy Blue,Fall,Casual,images/2500.jpg
4081,18888,Women,Shirts,Purple,Fall,Casual,images/18888.jpg
4082,23462,Men,Scarves,Black,Winter,Casual,images/23462.jpg
4083,10366,Women,Skirts,Black,Fall,Casual,images/10366.jpg
4084,9946,Men,Sweaters,Black,Fall,Sports,images/9946.jpg
4085,10075,Men,Tshirts,Red,Fall,Casual,images/10075.jpg
4086,48520,Women,Tops,Red,Summer,Casual,images/48520.jpg
4087,15600,Men,Sweatshirts,Grey,Fall,Casual,images/15600.jpg
4088,6362,Men,Casual Shoes,Blue,Summer,Casual,images/6362.jpg
4089,27276,Women,Kurtas,Beige,Fall,Ethnic,images/27276.jpg
4090,20785,Men,Sweatshirts,White,Fall,Casual,images/20785.jpg
4091,28744,Women,Kurtas,Blue,Summer,Ethnic,images/28744.jpg
4092,44682,Women,Dresses,Blue,Summer,Casual,images/44682.jpg
4093,35015,Women,Stoles,Orange,Summer,Casual,images/35015.jpg
4094,50854,Women,Sarees,White,Summer,Ethnic,images/50854.jpg
4095,8552,Men,Tshirts,Blue,Fall,Casual,images/8552.jpg
4096,17754,Men,Shirts,Purple,Fall,Casual,images/17754.jpg
4097,59666,Women,Sarees,Multi,Fall,Ethnic,images/59666.jpg
4098,34900,Women,Dupatta,Green,Summer,Ethnic,images/34900.jpg
4099,36459,Men,Sports Shoes,White,Spring,Sports,images/36459.jpg
4100,1989,Women,Tshirts,Black,Fall,Sports,images/1989.jpg
4101,6224,Men,Tshirts,Grey,Summer,Casual,images/6224.jpg
4102,7513,Men,Tshirts,Red,Summer,Sports,images/7513.jpg
4103,25705,Women,Tops,Grey,Summer,Casual,images/25705.jpg
4104,14723,Women,Shirts,Maroon,Fall,Casual,images/14723.jpg
4105,22638,Boys,Tshirts,Grey,Fall,Casual,images/22638.jpg
4106,22735,Women,Sports Shoes,Grey,Fall,Sports,images/22735.jpg
4107,12584,Unisex,Tshirts,Green,Fall,Casual,images/12584.jpg
4108,14961,Men,Jackets,Red,Fall,Casual,images/14961.jpg
4109,27227,Women,Dresses,White,Summer,Casual,images/27227.jpg
4110,14532,Men,Tshirts,Navy Blue,Fall,Casual,images/14532.jpg
4111,22781,Women,Kurtas,Blue,Summer,Ethnic,images/22781.jpg
4112,5808,Women,Tops,Navy Blue,Summer,Casual,images/5808.jpg
4113,29783,Men,Tshirts,Purple,Summer,Casual,images/29783.jpg
4114,22852,Men,Casual Shoes,Brown,Summer,Casual,images/22852.jpg
4115,34946,Women,Dupatta,Beige,Summer,Ethnic,images/34946.jpg
4116,57975,Women,Sarees,Green,Fall,Ethnic,images/57975.jpg
4117,43316,Women,Tops,Navy Blue,Summer,Casual,images/43316.jpg
4118,44397,Men,Sports Shoes,Navy Blue,Summer,Sports,images/44397.jpg
4119,3524,Men,Tshirts,Black,Summer,Casual,images/3524.jpg
4120,41834,Men,Casual Shoes,Black,Spring,Casual,images/41834.jpg
4121,22342,Men,Tshirts,Grey,Fall,Casual,images/22342.jpg
4122,11087,Men,Shirts,Green,Fall,Casual,images/11087.jpg
4123,10863,Men,Tshirts,Blue,Fall,Casual,images/10863.jpg
4124,5110,Women,Tops,White,Summer,Casual,images/5110.jpg
4125,51460,Women,Tops,White,Summer,Casual,images/51460.jpg
4126,9175,Men,Jeans,Blue,Fall,Casual,images/9175.jpg
4127,33198,Women,Tunics,Red,Summer,Casual,images/33198.jpg
4128,27011,Women,Capris,White,Summer,Casual,images/27011.jpg
4129,8314,Men,Shirts,Blue,Summer,Casual,images/8314.jpg
4130,23649,Men,Tshirts,White,Summer,Casual,images/23649.jpg
4131,15720,Men,Sports Shoes,Black,Fall,Sports,images/15720.jpg
4132,34815,Men,Sports Shoes,Blue,Summer,Casual,images/34815.jpg
4133,1533,Men,Tshirts,Red,Fall,Casual,images/1533.jpg
4134,10491,Women,Tshirts,White,Fall,Casual,images/10491.jpg
4135,50865,Women,Sarees,Green,Fall,Ethnic,images/50865.jpg
4136,23213,Women,Kurtas,White,Fall,Ethnic,images/23213.jpg
4137,1997,Men,Shorts,Grey,Fall,Sports,images/1997.jpg
4138,24364,Women,Kurtas,Green,Fall,Ethnic,images/24364.jpg
4139,43267,Women,Kurtas,Orange,Summer,Ethnic,images/43267.jpg
4140,8210,Men,Casual Shoes,Brown,Winter,Casual,images/8210.jpg
4141,25824,Women,Kurtas,Mustard,Summer,Ethnic,images/25824.jpg
4142,9179,Men,Jeans,Blue,Fall,Casual,images/9179.jpg
4143,48083,Women,Dresses,Blue,Summer,Casual,images/48083.jpg
4144,34349,Men,Tshirts,Purple,Fall,Casual,images/34349.jpg
4145,4769,Women,Tshirts,Green,Summer,Sports,images/4769.jpg
4146,17977,Men,Sports Shoes,Black,Fall,Sports,images/17977.jpg
4147,34372,Men,Tshirts,Black,Summer,Casual,images/34372.jpg
4148,7775,Men,Casual Shoes,Black,Fall,Casual,images/7775.jpg
4149,33336,Men,Formal Shoes,Black,Summer,Formal,images/33336.jpg
4150,5838,Men,Tshirts,White,Summer,Casual,images/5838.jpg
4151,3738,Men,Tshirts,White,Fall,Sports,images/3738.jpg
4152,30944,Women,Kurtis,Olive,Summer,Ethnic,images/30944.jpg
4153,21236,Men,Shirts,Blue,Fall,Casual,images/21236.jpg
4154,12320,Men,Shirts,Brown,Fall,Formal,images/12320.jpg
4155,2504,Men,Casual Shoes,White,Fall,Casual,images/2504.jpg
4156,10682,Men,Tshirts,Tan,Fall,Casual,images/10682.jpg
4157,5862,Men,Tshirts,Black,Summer,Casual,images/5862.jpg
4158,52970,Women,Sarees,Multi,Fall,Ethnic,images/52970.jpg
4159,19819,Men,Sweatshirts,Blue,Fall,Casual,images/19819.jpg
4160,54536,Men,Sports Shoes,Grey,Fall,Sports,images/54536.jpg
4161,4901,Women,Tops,Pink,Summer,Casual,images/4901.jpg
4162,9988,Men,Tshirts,Blue,Fall,Sports,images/9988.jpg
4163,12191,Men,Shirts,Brown,Fall,Casual,images/12191.jpg
4164,6547,Women,Tshirts,Yellow,Summer,Sports,images/6547.jpg
4165,30771,Men,Kurtas,Rust,Summer,Ethnic,images/30771.jpg
4166,13094,Men,Sweaters,Grey,Fall,Casual,images/13094.jpg
4167,8403,Men,Tshirts,Blue,Fall,Sports,images/8403.jpg
4168,8610,Men,Tshirts,Black,Fall,Casual,images/8610.jpg
4169,10846,Men,Tshirts,Blue,Fall,Casual,images/10846.jpg
4170,40403,Women,Tops,Beige,Summer,Casual,images/40403.jpg
4171,12429,Men,Casual Shoes,Brown,Fall,Casual,images/12429.jpg
4172,17807,Boys,Tshirts,Rust,Fall,Casual,images/17807.jpg
4173,53043,Women,Sarees,Purple,Fall,Ethnic,images/53043.jpg
4174,2621,Men,Tshirts,Blue,Fall,Sports,images/2621.jpg
4175,3492,Women,Sports Shoes,Red,Fall,Sports,images/3492.jpg
4176,43678,Women,Dresses,White,Summer,Casual,images/43678.jpg
4177,12589,Unisex,Tshirts,Brown,Fall,Casual,images/12589.jpg
4178,15048,Women,Sweaters,Grey,Fall,Casual,images/15048.jpg
4179,25787,Men,Suspenders,Red,Summer,Formal,images/25787.jpg
4180,11722,Men,Shirts,Red,Summer,Casual,images/11722.jpg
4181,22786,Men,Jeans,Blue,Fall,Casual,images/22786.jpg
4182,11750,Women,Tshirts,Black,Summer,Casual,images/11750.jpg
4183,30960,Women,Tunics,Black,Summer,Ethnic,images/30960.jpg
4184,13934,Men,Shirts,Green,Summer,Casual,images/13934.jpg
4185,49062,Men,Casual Shoes,Blue,Summer,Casual,images/49062.jpg
4186,20159,Men,Shirts,Navy Blue,Fall,Casual,images/20159.jpg
4187,24949,Women,Tshirts,Peach,Summer,Casual,images/24949.jpg
4188,9804,Men,Shirts,Black,Fall,Formal,images/9804.jpg
4189,14568,Men,Casual Shoes,Black,Fall,Casual,images/14568.jpg
4190,6732,Men,Tshirts,White,Summer,Casual,images/6732.jpg
4191,43075,Women,Capris,Grey,Summer,Sports,images/43075.jpg
4192,3070,Women,Tshirts,Green,Summer,Casual,images/3070.jpg
4193,23303,Women,Leggings,Maroon,Fall,Ethnic,images/23303.jpg
4194,3105,Men,Tshirts,Pink,Summer,Casual,images/3105.jpg
4195,8974,Men,Sports Shoes,Black,Fall,Sports,images/8974.jpg
4196,34479,Women,Tunics,Blue,Summer,Casual,images/34479.jpg
4197,42419,Girls,Tops,White,Summer,Casual,images/42419.jpg
4198,17900,Men,Jackets,Red,Fall,Sports,images/17900.jpg
4199,50874,Women,Sarees,Purple,Fall,Ethnic,images/50874.jpg
4200,15045,Boys,Tshirts,Black,Fall,Sports,images/15045.jpg
4201,10081,Men,Sports Shoes,White,Fall,Sports,images/10081.jpg
4202,31216,Men,Casual Shoes,White,Summer,Casual,images/31216.jpg
4203,11726,Men,Tshirts,White,Summer,Casual,images/11726.jpg
4204,24421,Men,Sports Shoes,White,Summer,Sports,images/24421.jpg
4205,35652,Men,Formal Shoes,Black,Summer,Formal,images/35652.jpg
4206,2867,Men,Tshirts,Black,Summer,Casual,images/2867.jpg
4207,24344,Men,Tshirts,Blue,Fall,Sports,images/24344.jpg
4208,13684,Men,Casual Shoes,Black,Fall,Casual,images/13684.jpg
4209,12067,Women,Kurtas,Grey,Fall,Ethnic,images/12067.jpg
4210,24363,Women,Kurtas,Green,Fall,Ethnic,images/24363.jpg
4211,9769,Men,Tracksuits,Navy Blue,Fall,Casual,images/9769.jpg
4212,20322,Men,Shirts,Maroon,Summer,Casual,images/20322.jpg
4213,12139,Women,Kurtas,Purple,Fall,Ethnic,images/12139.jpg
4214,54065,Men,Casual Shoes,Blue,Summer,Casual,images/54065.jpg
4215,19191,Men,Shirts,Charcoal,Summer,Casual,images/19191.jpg
4216,35019,Women,Stoles,Grey,Summer,Ethnic,images/35019.jpg
4217,7325,Men,Formal Shoes,Black,Winter,Formal,images/7325.jpg
4218,41346,Men,Jeans,Navy Blue,Summer,Casual,images/41346.jpg
4219,52087,Women,Tshirts,Yellow,Summer,Casual,images/52087.jpg
4220,27273,Women,Tunics,Grey,Fall,Ethnic,images/27273.jpg
4221,12622,Men,Tshirts,Blue,Fall,Casual,images/12622.jpg
4222,5053,Men,Sports Shoes,Grey,Summer,Sports,images/5053.jpg
4223,56822,Men,Trousers,Beige,Summer,Casual,images/56822.jpg
4224,11904,Men,Formal Shoes,Black,Summer,Formal,images/11904.jpg
4225,13981,Men,Sports Shoes,Black,Spring,Sports,images/13981.jpg
4226,14768,Men,Shirts,White,Fall,Formal,images/14768.jpg
4227,51420,Men,Shirts,Blue,Summer,Casual,images/51420.jpg
4228,10799,Men,Shirts,Navy Blue,Fall,Casual,images/10799.jpg
4229,22854,Men,Casual Shoes,Khaki,Summer,Casual,images/22854.jpg
4230,4408,Men,Tshirts,Blue,Summer,Casual,images/4408.jpg
4231,27219,Women,Dresses,Lavender,Summer,Casual,images/27219.jpg
4232,1848,Men,Tshirts,Black,Summer,Casual,images/1848.jpg
4233,3209,Women,Tshirts,Purple,Summer,Casual,images/3209.jpg
4234,8317,Men,Tshirts,Blue,Summer,Casual,images/8317.jpg
4235,50953,Women,Jeans,Blue,Winter,Casual,images/50953.jpg
4236,25763,Men,Suspenders,Black,Summer,Formal,images/25763.jpg
4237,41551,Men,Casual Shoes,Coffee Brown,Spring,Casual,images/41551.jpg
4238,39643,Men,Casual Shoes,White,Summer,Casual,images/39643.jpg
4239,32229,Women,Kurtas,Green,Summer,Ethnic,images/32229.jpg
4240,3991,Men,Tshirts,White,Summer,Casual,images/3991.jpg
4241,40971,Men,Casual Shoes,Brown,Winter,Casual,images/40971.jpg
4242,29291,Men,Shirts,Green,Summer,Casual,images/29291.jpg
4243,5795,Men,Tshirts,White,Summer,Casual,images/5795.jpg
4244,7267,Men,Casual Shoes,Brown,Fall,Casual,images/7267.jpg
4245,46353,Men,Shirts,Blue,Summer,Casual,images/46353.jpg
4246,47244,Men,Casual Shoes,Blue,Summer,Casual,images/47244.jpg
4247,48092,Women,Tops,Rust,Summer,Casual,images/48092.jpg
4248,20019,Men,Shirts,Green,Fall,Casual,images/20019.jpg
4249,30723,Boys,Kurtas,Blue,Summer,Ethnic,images/30723.jpg
4250,14281,Women,Casual Shoes,Grey,Fall,Casual,images/14281.jpg
4251,28620,Men,Tshirts,Blue,Summer,Sports,images/28620.jpg
4252,27581,Men,Tshirts,Green,Summer,Casual,images/27581.jpg
4253,7556,Men,Tshirts,Blue,Summer,Sports,images/7556.jpg
4254,8790,Men,Shirts,White,Fall,Formal,images/8790.jpg
4255,34061,Girls,Dresses,Magenta,Summer,Casual,images/34061.jpg
4256,47069,Women,Patiala,Navy Blue,Fall,Ethnic,images/47069.jpg
4257,4196,Men,Tshirts,Blue,Summer,Casual,images/4196.jpg
4258,14332,Men,Sports Shoes,White,Fall,Sports,images/14332.jpg
4259,33741,Women,Tops,Grey,Summer,Casual,images/33741.jpg
4260,14943,Men,Tshirts,Black,Fall,Casual,images/14943.jpg
4261,4790,Men,Tshirts,Brown,Summer,Sports,images/4790.jpg
4262,11611,Women,Kurtas,Black,Summer,Ethnic,images/11611.jpg
4263,7164,Men,Shirts,Red,Fall,Casual,images/7164.jpg
4264,11596,Women,Kurtas,Navy Blue,Summer,Ethnic,images/11596.jpg
4265,12969,Men,Sports Shoes,Blue,Fall,Sports,images/12969.jpg
4266,30721,Boys,Kurtas,Green,Summer,Ethnic,images/30721.jpg
4267,26958,Women,Shirts,Teal,Summer,Casual,images/26958.jpg
4268,6755,Men,Sports Shoes,White,Summer,Sports,images/6755.jpg
4269,42778,Boys,Tshirts,Green,Summer,Casual,images/42778.jpg
4270,2239,Men,Tshirts,Purple,Fall,Sports,images/2239.jpg
4271,24029,Men,Tshirts,Grey,Summer,Casual,images/24029.jpg
4272,27444,Women,Tshirts,Black,Fall,Casual,images/27444.jpg
4273,1992,Men,Tshirts,Yellow,Fall,Sports,images/1992.jpg
4274,23954,Men,Shirts,Navy Blue,Fall,Casual,images/23954.jpg
4275,11089,Men,Shirts,Blue,Fall,Casual,images/11089.jpg
4276,10646,Men,Tshirts,Red,Fall,Casual,images/10646.jpg
4277,18403,Men,Casual Shoes,Black,Fall,Casual,images/18403.jpg
4278,2119,Women,Shirts,Pink,Winter,Casual,images/2119.jpg
4279,8014,Men,Tshirts,Red,Fall,Sports,images/8014.jpg
4280,2966,Men,Casual Shoes,Navy Blue,Fall,Casual,images/2966.jpg
4281,9387,Women,Casual Shoes,White,Fall,Casual,images/9387.jpg
4282,58687,Women,Kurtas,White,Summer,Ethnic,images/58687.jpg
4283,42662,Women,Kurtas,Off White,Summer,Ethnic,images/42662.jpg
4284,31942,Women,Casual Shoes,White,Summer,Casual,images/31942.jpg
4285,15035,Women,Sweaters,Purple,Fall,Casual,images/15035.jpg
4286,32468,Men,Tshirts,Black,Summer,Sports,images/32468.jpg
4287,4093,Men,Tshirts,Navy Blue,Summer,Casual,images/4093.jpg
4288,34637,Men,Sports Shoes,White,Summer,Sports,images/34637.jpg
4289,30873,Women,Kurtas,Magenta,Summer,Ethnic,images/30873.jpg
4290,26554,Men,Casual Shoes,Blue,Fall,Casual,images/26554.jpg
4291,5897,Women,Casual Shoes,White,Summer,Casual,images/5897.jpg
4292,7397,Men,Formal Shoes,Black,Winter,Formal,images/7397.jpg
4293,3088,Men,Tshirts,Grey,Summer,Casual,images/3088.jpg
4294,18992,Men,Tshirts,Grey,Summer,Casual,images/18992.jpg
4295,19409,Men,Tshirts,Grey,Fall,Casual,images/19409.jpg
4296,7032,Women,Tops,Blue,Fall,Casual,images/7032.jpg
4297,51409,Men,Shirts,Turquoise Blue,Summer,Casual,images/51409.jpg
4298,24264,Men,Shorts,Green,Summer,Casual,images/24264.jpg
4299,6853,Men,Sports Shoes,Red,Summer,Sports,images/6853.jpg
4300,4471,Men,Sports Shoes,Silver,Summer,Sports,images/4471.jpg
4301,44914,Men,Track Pants,Blue,Summer,Casual,images/44914.jpg
4302,39656,Men,Casual Shoes,Black,Summer,Casual,images/39656.jpg
4303,27088,Women,Kurtas,Black,Summer,Ethnic,images/27088.jpg
4304,33017,Women,Kurtas,Green,Summer,Ethnic,images/33017.jpg
4305,13223,Men,Shorts,Blue,Fall,Casual,images/13223.jpg
4306,14940,Men,Shorts,Black,Fall,Casual,images/14940.jpg
4307,36317,Boys,Tshirts,Yellow,Summer,Casual,images/36317.jpg
4308,31209,Men,Sports Shoes,Black,Summer,Sports,images/31209.jpg
4309,12043,Men,Shirts,White,Fall,Formal,images/12043.jpg
4310,24591,Women,Kurtas,Olive,Fall,Ethnic,images/24591.jpg
4311,51446,Women,Tops,Cream,Summer,Casual,images/51446.jpg
4312,2157,Men,Tshirts,Yellow,Spring,Casual,images/2157.jpg
4313,17276,Men,Tshirts,Mustard,Fall,Casual,images/17276.jpg
4314,18172,Girls,Tops,Magenta,Fall,Casual,images/18172.jpg
4315,20147,Men,Shirts,Blue,Fall,Casual,images/20147.jpg
4316,2862,Men,Tshirts,Navy Blue,Summer,Casual,images/2862.jpg
4317,28762,Women,Kurtas,Red,Summer,Ethnic,images/28762.jpg
4318,58719,Women,Kurtas,Off White,Summer,Ethnic,images/58719.jpg
4319,12637,Men,Tshirts,Black,Fall,Casual,images/12637.jpg
4320,56661,Men,Casual Shoes,Black,Summer,Casual,images/56661.jpg
4321,9063,Men,Shirts,Pink,Fall,Formal,images/9063.jpg
4322,31574,Men,Tshirts,Beige,Summer,Casual,images/31574.jpg
4323,42648,Women,Kurtas,Black,Summer,Ethnic,images/42648.jpg
4324,12804,Men,Tshirts,Green,Fall,Casual,images/12804.jpg
4325,34742,Men,Casual Shoes,Black,Summer,Casual,images/34742.jpg
4326,13506,Men,Tshirts,White,Fall,Casual,images/13506.jpg
4327,25915,Women,Leggings,Grey,Summer,Casual,images/25915.jpg
4328,47665,Women,Scarves,Blue,Summer,Casual,images/47665.jpg
4329,38795,Men,Tshirts,White,Fall,Casual,images/38795.jpg
4330,21127,Women,Tops,Navy Blue,Fall,Casual,images/21127.jpg
4331,3668,Men,Casual Shoes,White,Summer,Casual,images/3668.jpg
